Rooms,Floor,Area,HouseStructure,BuildingType,HouseOrientation,ConstructionTime,RenovationCondition,BuildingStructure,LadderRatio,Elevator,挂牌时间,TotalPrice,UnitPrice,TradeTime,DOM,Followers,HouseName1,Bedroom,Livingroom,Kitchen,Bathroom,HouseStructure_cat,BuildingType_cat,HouseOrientation_cat,RenovationCondition_cat,BuildingStructure_cat,Elevator_cat,Floor_cat
2室1厅1厨1卫        ,高,66,平层              ,板楼       ,南 北   ,1994-01-01,简装     ,砖混结构  ,一梯三户           ,无           ,2021-04-27,425,63606,2021-05-13,16,13,恒大小区,2,1,1,1,1,3,23,2,2,0,3
1室2厅1厨1卫        ,高,53,平层              ,板楼       ,南   ,1996-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-05-07,283,53172,2021-05-12,6,0,嘉利坊,1,2,1,1,1,3,18,3,2,0,3
3室2厅1厨2卫        ,高,120,,板楼       ,南   ,2005-01-01,精装     ,钢混结构  ,一梯四户           ,无           ,2021-05-02,363,30168,2021-05-12,11,4,民乐佳苑二区,3,2,1,2,-1,3,18,3,3,0,3
2室2厅1厨1卫        ,低,186,平层              ,板楼       ,南   ,2008-01-01,简装     ,钢混结构  ,两梯三户           ,有           ,2020-08-03,844,45350,2021-05-12,283,189,中浩云花园,2,2,1,1,1,3,18,2,3,1,1
2室1厅1厨1卫        ,中,52,平层              ,板楼       ,南   ,1992-01-01,精装     ,砖混结构  ,一梯三户           ,无           ,2021-04-03,289,54632,2021-05-12,40,12,呼玛二村,2,1,1,1,1,3,18,3,2,0,0
5室3厅1厨2卫        ,高,176,复式              ,板楼       ,南 北   ,2005-01-01,精装     ,钢混结构  ,一梯两户           ,无           ,2021-05-05,1010,57153,2021-05-12,8,0,远景佳苑三期,5,3,1,2,0,3,23,3,3,0,3
3室2厅1厨2卫        ,低,107,,板楼       ,南   ,2004-01-01,简装     ,钢混结构  ,一梯两户           ,无           ,2021-05-10,320,29907,2021-05-12,3,0,松乐苑,3,2,1,2,-1,3,18,2,3,0,1
2室1厅1厨1卫        ,中,71,平层              ,板楼       ,南   ,1995-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-04-05,472,65968,2021-05-12,38,13,莲溪八村,2,1,1,1,1,3,18,2,2,0,0
1室1厅1厨1卫        ,中,39,平层              ,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-03-21,268,68038,2021-05-12,53,28,虹梅路2669弄,1,1,1,1,1,3,18,2,2,0,0
3室2厅1厨2卫        ,高,160,复式              ,板楼       ,南   ,2007-01-01,简装     ,钢混结构  ,一梯两户           ,有           ,2021-05-06,735,45673,2021-05-12,7,12,怡心苑,3,2,1,2,0,3,18,2,3,1,3
1室1厅1厨1卫        ,中,40,平层              ,板楼       ,南   ,1992-01-01,简装     ,砖混结构  ,一梯三户           ,无           ,2021-04-03,280,68343,2021-05-12,40,27,仙逸小区,1,1,1,1,1,3,18,2,2,0,0
1室1厅1厨1卫        ,高,47,平层              ,板楼       ,南   ,1997-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2019-12-12,239,50518,2021-05-12,518,89,金祥坊,1,1,1,1,1,3,18,2,2,0,3
2室2厅1厨1卫        ,低,88,平层              ,板楼       ,南   ,2012-01-01,简装     ,钢混结构  ,一梯三户           ,有           ,2021-03-02,365,41398,2021-05-12,72,74,浦润苑,2,2,1,1,1,3,18,2,3,1,1
2室1厅0厨1卫        ,高,60,平层              ,板楼       ,南   ,1995-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-01,279,46369,2021-05-12,12,25,江桥三村五街坊,2,1,0,1,1,3,18,2,2,0,3
3室2厅1厨3卫        ,低,220,,板楼       ,南   ,2007-01-01,精装     ,钢混结构  ,三梯两户           ,有           ,2021-04-06,2700,122372,2021-05-12,37,10,华山夏都苑,3,2,1,3,-1,3,18,3,3,1,1
2室1厅1厨1卫        ,低,47,平层              ,板楼       ,南   ,1995-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-03-15,255,53248,2021-05-12,59,23,桃浦七村雪松苑,2,1,1,1,1,3,18,2,2,0,1
1室1厅1厨1卫        ,中,41,平层              ,板楼       ,南   ,1987-01-01,精装     ,混合结构  ,一梯六户           ,无           ,2021-04-18,473,114528,2021-05-12,25,28,高荣小区,1,1,1,1,1,3,18,3,1,0,0
2室1厅1厨1卫        ,高,49,平层              ,板楼       ,南   ,1985-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-02-23,253,50988,2021-05-12,79,33,沪东新村,2,1,1,1,1,3,18,2,2,0,3
2室2厅1厨1卫        ,低,117,平层              ,塔楼       ,南 西南   ,1998-01-01,简装     ,钢混结构  ,四梯十户           ,有           ,2021-03-22,818,69808,2021-05-12,52,52,浦江大厦,2,2,1,1,1,0,28,2,3,1,1
1室1厅1厨1卫        ,中,39,平层              ,板楼       ,南   ,1985-01-01,简装     ,砖混结构  ,一梯三户           ,无           ,2021-01-24,128,32316,2021-05-12,109,55,月浦六村,1,1,1,1,1,3,18,2,2,0,0
1室1厅1厨1卫        ,低,44,,板楼       ,南   ,1996-01-01,简装     ,钢混结构  ,一梯三户           ,无           ,2021-03-20,313,70196,2021-05-12,54,18,长桥八村,1,1,1,1,-1,3,18,2,3,0,1
1室1厅1厨1卫        ,高,53,,板楼       ,南   ,,简装     ,钢混结构  ,两梯四户           ,有           ,2021-04-23,175,32414,2021-05-12,20,0,慈竹路69弄,1,1,1,1,-1,3,18,2,3,1,3
1室1厅0厨1卫        ,中,44,平层              ,板楼       ,南   ,1993-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-02-20,215,47874,2021-05-12,82,36,富特四村,1,1,0,1,1,3,18,3,2,0,0
2室0厅1厨1卫        ,中,53,平层              ,板楼       ,南   ,1994-01-01,简装     ,混合结构  ,一梯五户           ,无           ,2020-08-27,588,110226,2021-05-12,259,136,蒙西小区,2,0,1,1,1,3,18,2,1,0,0
2室1厅1厨1卫        ,中,77,平层              ,板楼       ,南   ,1996-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-04-22,500,64392,2021-05-12,21,33,黎明花园,2,1,1,1,1,3,18,3,2,0,0
3室2厅1厨1卫        ,中,88,平层              ,板楼       ,南 北   ,2010-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-05-05,496,56065,2021-05-12,8,19,保利湖畔阳光苑,3,2,1,1,1,3,23,3,3,1,0
2室2厅1厨1卫        ,中,94,,板楼       ,北 南   ,2007-01-01,简装     ,钢混结构  ,一梯三户           ,有           ,2021-01-04,514,54123,2021-05-12,129,44,大宅风范城,2,2,1,1,-1,3,16,2,3,1,0
1室1厅0厨1卫        ,高,50,平层              ,板楼       ,南   ,1997-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-03-07,375,74731,2021-05-12,67,16,静安新城三区,1,1,0,1,1,3,18,2,2,0,3
2室2厅1厨1卫        ,中,113,平层              ,板楼       ,南 北   ,2006-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-02-22,755,66685,2021-05-12,80,65,逸仙华庭,2,2,1,1,1,3,23,3,3,1,0
2室2厅1厨2卫        ,高,154,,板楼       ,南   ,,其他     ,钢混结构  ,四梯五户           ,有           ,2021-05-06,1350,87663,2021-05-12,7,0,华侨城苏河湾行政公馆,2,2,1,2,-1,3,18,0,3,1,3
1室1厅1厨1卫        ,中,41,平层              ,板楼       ,南   ,1994-01-01,精装     ,砖混结构  ,一梯五户           ,无           ,2021-02-24,352,84272,2021-05-12,78,64,金浦小区(塘桥),1,1,1,1,1,3,18,3,2,0,0
2室2厅1厨1卫        ,低,134,平层              ,板楼       ,南 北   ,2005-01-01,精装     ,钢混结构  ,两梯三户           ,有           ,2021-04-18,290,21608,2021-05-12,25,50,新南家园,2,2,1,1,1,3,23,3,3,1,1
1室1厅1厨1卫        ,中,37,平层              ,板楼       ,南   ,1988-01-01,毛坯     ,砖混结构  ,一梯四户           ,无           ,2021-04-11,260,70271,2021-05-12,32,10,上南七村,1,1,1,1,1,3,18,1,2,0,0
1室1厅1厨1卫        ,高,35,平层              ,板楼       ,南   ,1995-01-01,精装     ,砖混结构  ,一梯五户           ,无           ,2021-03-24,183,51075,2021-05-12,50,74,西湖苑,1,1,1,1,1,3,18,3,2,0,3
3室2厅1厨2卫        ,低,118,平层              ,板楼       ,南   ,2019-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-01-27,1158,97500,2021-05-12,106,72,陆家嘴锦绣逸庭,3,2,1,2,1,3,18,3,3,1,1
2室1厅1厨1卫        ,低,69,平层              ,板楼       ,南   ,1995-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-04-03,637,91946,2021-05-12,40,66,金龙花苑牡丹园,2,1,1,1,1,3,18,3,2,0,1
2室1厅1厨1卫        ,高,57,平层              ,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-01,210,36714,2021-05-12,12,17,红旗四街坊,2,1,1,1,1,3,18,2,2,0,3
2室1厅1厨1卫        ,低,77,,塔楼       ,南   ,1996-01-01,简装     ,钢混结构  ,两梯六户           ,有           ,2021-05-09,97,12533,2021-05-12,4,0,东礁一村,2,1,1,1,-1,0,18,2,3,1,1
1室1厅1厨1卫        ,高,57,,板楼       ,南   ,2011-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-05-03,271,47235,2021-05-12,10,0,馨佳园(菊盛路851弄),1,1,1,1,-1,3,18,3,3,1,3
3室2厅1厨1卫        ,中,114,平层              ,板楼       ,南   ,2007-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-02-03,1242,108919,2021-05-12,99,67,万科新里程,3,2,1,1,1,3,18,3,3,1,0
2室1厅1厨1卫        ,高,54,平层              ,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2020-11-15,332,61334,2021-05-12,179,29,长海二村,2,1,1,1,1,3,18,2,2,0,3
3室2厅1厨1卫        ,中,89,平层              ,板楼       ,南 北   ,,精装     ,,两梯两户           ,有           ,2021-01-22,545,61236,2021-05-12,111,32,新华联奥莱悦府,3,2,1,1,1,3,23,3,-1,1,0
2室2厅1厨1卫        ,高,88,平层              ,板楼       ,南   ,2004-01-01,简装     ,钢混结构  ,一梯两户           ,无           ,2021-03-21,522,58890,2021-05-12,52,67,龙馨嘉园,2,2,1,1,1,3,18,2,3,0,3
1室1厅1厨1卫        ,中,47,平层              ,塔楼       ,南   ,1992-01-01,精装     ,钢混结构  ,两梯十一户           ,有           ,2021-04-10,395,82447,2021-05-12,33,35,华云大楼,1,1,1,1,1,0,18,3,3,1,0
2室1厅1厨1卫        ,高,73,平层              ,板楼       ,南   ,,毛坯     ,钢混结构  ,两梯四户           ,有           ,2021-04-21,216,29403,2021-05-12,22,5,福莱馨苑,2,1,1,1,1,3,18,1,3,1,3
2室1厅1厨1卫        ,中,61,平层              ,板楼       ,南 北   ,1994-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-04-02,240,39038,2021-05-12,40,102,安康新村,2,1,1,1,1,3,23,2,2,0,0
1室1厅1厨1卫        ,高,54,,板楼       ,南   ,1996-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-03-13,293,53390,2021-05-12,61,11,航华一村二街坊,1,1,1,1,-1,3,18,2,2,0,3
1室1厅1厨1卫        ,高,39,,塔楼       ,北   ,2012-01-01,精装     ,钢混结构  ,三梯二十四户           ,有           ,2019-05-07,81,20770,2021-05-12,737,14,绿地公园广场,1,1,1,1,-1,0,13,3,3,1,3
1室1厅1厨1卫        ,低,60,平层              ,板楼       ,南   ,,简装     ,钢混结构  ,一梯三户           ,无           ,2021-03-28,183,30089,2021-05-12,46,20,长达佳苑宜居尚城,1,1,1,1,1,3,18,2,3,0,1
2室1厅0厨1卫        ,高,56,平层              ,板楼       ,南   ,1994-01-01,毛坯     ,砖混结构  ,一梯四户           ,无           ,2021-04-13,167,29252,2021-05-12,29,62,昆阳小区,2,1,0,1,1,3,18,1,2,0,3
2室2厅1厨1卫        ,低,86,平层              ,板楼       ,南 北   ,1996-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2020-12-02,164,18869,2021-05-12,161,191,江海二村(奉贤),2,2,1,1,1,3,23,2,2,0,1
3室2厅1厨1卫        ,低,86,平层              ,板楼       ,南 北   ,,精装     ,钢混结构  ,两梯四户           ,有           ,2021-04-21,276,32094,2021-05-12,22,32,朗诗未来街区,3,2,1,1,1,3,23,3,3,1,1
1室1厅1厨1卫        ,低,53,平层              ,板楼       ,南   ,1997-01-01,精装     ,砖混结构  ,一梯三户           ,无           ,2021-05-01,326,61187,2021-05-12,12,22,金藤苑,1,1,1,1,1,3,18,3,2,0,1
1室1厅1厨1卫        ,高,46,平层              ,板楼       ,南   ,1995-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-04-18,228,49566,2021-05-12,25,0,桃浦六村樱花苑,1,1,1,1,1,3,18,3,2,0,3
1室1厅1厨1卫        ,中,39,平层              ,板楼       ,南   ,1978-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-03-22,405,102639,2021-05-12,52,41,镇宁路318弄,1,1,1,1,1,3,18,3,2,0,0
1室1厅1厨1卫        ,高,40,平层              ,板楼       ,北   ,1959-01-01,精装     ,砖混结构  ,一梯八户           ,无           ,2021-04-18,141,34772,2021-05-12,25,27,海滨新村,1,1,1,1,1,3,13,3,2,0,3
3室1厅1厨2卫        ,低,91,,板楼       ,南   ,,精装     ,钢混结构  ,一梯两户           ,有           ,2021-01-27,430,47088,2021-05-12,106,39,首创禧悦(二期),3,1,1,2,-1,3,18,3,3,1,1
3室2厅1厨2卫        ,低,135,平层              ,板塔结合       ,西 南   ,2003-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-05-01,1547,113868,2021-05-12,12,23,云海苑,3,2,1,2,1,2,32,3,3,1,1
4室2厅0厨2卫        ,低,187,平层              ,板楼       ,南 北   ,2010-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-03-10,673,35792,2021-05-12,64,40,马陆清水湾,4,2,0,2,1,3,23,3,3,1,1
2室1厅1厨1卫        ,中,58,平层              ,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-04-06,278,47231,2021-05-12,37,45,呼玛一村,2,1,1,1,1,3,18,2,2,0,0
2室2厅1厨1卫        ,中,74,平层              ,板楼       ,南 北   ,1998-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-03-06,465,62116,2021-05-12,68,4,永业小区,2,2,1,1,1,3,23,2,2,0,0
1室1厅1厨1卫        ,高,44,平层              ,板楼       ,南   ,1993-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-04-24,194,43357,2021-05-12,19,18,富特四村,1,1,1,1,1,3,18,2,2,0,3
1室0厅1厨1卫        ,中,45,,板楼       ,南   ,2013-01-01,简装     ,钢混结构  ,两梯十户           ,有           ,2021-04-30,296,64913,2021-05-12,12,0,美岸栖庭(公寓),1,0,1,1,-1,3,18,2,3,1,0
2室1厅1厨1卫        ,低,83,平层              ,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-04-06,245,29352,2021-05-12,36,9,南苑一村,2,1,1,1,1,3,18,2,2,0,1
2室1厅1厨1卫        ,高,42,平层              ,板楼       ,南   ,1977-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-03-31,428,100329,2021-05-12,43,52,斜土路1674弄,2,1,1,1,1,3,18,3,2,0,3
1室1厅1厨1卫        ,中,34,平层              ,板楼       ,南   ,1978-01-01,其他     ,砖混结构  ,一梯三户           ,无           ,2021-04-21,205,59027,2021-05-12,21,0,广中五村,1,1,1,1,1,3,18,0,2,0,0
2室1厅1厨2卫        ,高,80,,板楼       ,南   ,2006-01-01,简装     ,钢混结构  ,一梯两户           ,无           ,2021-05-04,783,97111,2021-05-12,9,0,大华锦绣华城(九街区),2,1,1,2,-1,3,18,2,3,0,3
2室2厅1厨1卫        ,中,83,平层              ,板楼       ,南   ,2010-01-01,精装     ,钢混结构  ,一梯三户           ,有           ,2021-04-17,536,64346,2021-05-12,25,47,万达城市公寓,2,2,1,1,1,3,18,3,3,1,0
4室2厅1厨3卫        ,中,201,平层              ,板楼       ,南   ,2012-01-01,精装     ,钢混结构  ,两梯两户           ,有           ,2021-04-11,1175,58429,2021-05-12,32,32,绿地景汇佳苑,4,2,1,3,1,3,18,3,3,1,0
1室1厅1厨1卫        ,中,41,,板楼       ,南   ,2007-01-01,精装     ,钢混结构  ,三梯十七户           ,有           ,2021-04-24,228,55340,2021-05-12,18,7,青春驿站,1,1,1,1,-1,3,18,3,3,1,0
1室0厅1厨1卫        ,低,36,平层              ,塔楼       ,北   ,1991-01-01,精装     ,钢混结构  ,两梯十三户           ,有           ,2021-02-28,282,77772,2021-05-12,74,67,汽联大厦,1,0,1,1,1,0,13,3,3,1,1
5室3厅1厨2卫        ,高,211,,板楼       ,南   ,2003-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2017-03-05,646,30579,2021-05-12,1530,28,鑫龙佳苑,5,3,1,2,-1,3,18,2,2,0,3
2室2厅0厨1卫        ,高,87,平层              ,板楼       ,南   ,2006-01-01,毛坯     ,钢混结构  ,两梯三户           ,有           ,2021-04-20,365,41734,2021-05-12,23,15,荣盛名邸(公寓),2,2,0,1,1,3,18,1,3,1,3
2室2厅1厨1卫        ,高,74,平层              ,板楼       ,南   ,1991-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-05-09,130,17431,2021-05-12,4,2,江海新村,2,2,1,1,1,3,18,2,2,0,3
2室1厅1厨1卫        ,低,81,平层              ,板楼       ,南   ,2009-01-01,精装     ,钢混结构  ,一梯四户           ,有           ,2021-02-20,334,41053,2021-05-12,82,64,新凯二期,2,1,1,1,1,3,18,3,3,1,1
1室2厅1厨1卫        ,低,63,,板楼       ,南   ,2006-01-01,简装     ,钢混结构  ,一梯三户           ,有           ,2021-03-03,414,65095,2021-05-12,70,0,三湘盛世花园,1,2,1,1,-1,3,18,2,3,1,1
3室2厅1厨2卫        ,中,125,平层              ,板楼       ,南   ,,简装     ,钢混结构  ,一梯三户           ,无           ,2021-04-03,335,26800,2021-05-12,40,0,长达佳苑宜居尚城,3,2,1,2,1,3,18,2,3,0,0
3室2厅1厨1卫        ,中,84,平层              ,板楼       ,东 南 北   ,2013-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-04-28,437,51449,2021-05-12,14,62,翔和雅苑,3,2,1,1,1,3,6,3,3,1,0
3室2厅1厨2卫        ,中,126,平层              ,板楼       ,南 北   ,2003-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-05-05,1318,104026,2021-05-12,7,18,天台家园,3,2,1,2,1,3,23,3,3,1,0
2室1厅1厨1卫        ,高,72,平层              ,板楼       ,南 北   ,2008-01-01,简装     ,钢混结构  ,一梯两户           ,无           ,2021-04-10,280,38879,2021-05-12,33,75,金硕河畔景园东区,2,1,1,1,1,3,23,2,3,0,3
3室2厅1厨1卫        ,高,127,平层              ,塔楼       ,东南 南   ,1996-01-01,精装     ,钢混结构  ,两梯六户           ,有           ,2021-02-03,1162,90924,2021-05-12,99,76,东安公寓,3,2,1,1,1,0,11,3,3,1,3
2室2厅1厨2卫        ,中,88,平层              ,板楼       ,南   ,2000-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-02-27,980,111301,2021-05-12,74,42,瑞虹新城(一期),2,2,1,2,1,3,18,3,3,1,0
2室2厅1厨1卫        ,中,90,平层              ,板楼       ,南   ,2013-01-01,简装     ,钢混结构  ,两梯四户           ,有           ,2021-03-13,135,14942,2021-05-12,61,24,棕榈滩海景城,2,2,1,1,1,3,18,2,3,1,0
